condition,text_branch,field,comparison,metric,param,target_proposal_uid,target_cohort,n_human_reviews,human_value,ai_value,paired_diff
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y1::12,,4,-0.640014990445977,-0.6483286594978855,0.008313669051908557
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y1::2,,3,-0.4953054904900729,-0.5045052596834945,0.00919976919342158
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y1::3,,4,-0.6344639233444683,-0.655689029265544,0.021225105921075627
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y1::4,,4,-0.6468750773068119,-0.6439333913508501,-0.0029416859559617814
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y1::5,,4,-0.6346617963142693,-0.6489348368642511,0.014273040549981797
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y1::6,,4,-0.6394834853676985,-0.6279006579115951,-0.011582827456103395
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y1::7,,4,-0.643427764605174,-0.6472112350079329,0.0037834704027588373
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y1::8,,5,-0.7358622134510051,-0.7436003776584781,0.007738164207472975
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y1::9,,3,-0.4971367466059428,-0.49958728727580376,0.0024505406698609455
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y2::1,,3,-0.4953900756778729,-0.5031073495955056,0.0077172739176327165
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y2::10,,3,-0.4961779250115433,-0.4920871804962445,-0.004090744515298783
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y2::11,,4,-0.6373156864850829,-0.6337245615257229,-0.0035911249593599814
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y2::2,,3,-0.5148805372757665,-0.5069808965012147,-0.007899640774551853
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y2::3,,4,-0.6453817789517208,-0.6433048238469912,-0.0020769551047296053
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y2::4,,2,-0.3197957668384673,-0.31138575202815144,-0.008410014810315836
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y2::5,,4,-0.6587612380084915,-0.6386883750483776,-0.020072862960113902
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y2::6,,4,-0.6435055653918194,-0.6328565239038515,-0.010649041487967859
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y2::7,,4,-0.6270919879343991,-0.6345934003899314,0.007501412455532264
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y2::8,,3,-0.5154397956276056,-0.4892954557139054,-0.026144339913700132
baseline,rephrased,strengths,human_vs_gpt,vendi_slope,q=0..2,y2::9,,4,-0.6466471880105552,-0.6341379572569987,-0.012509230753556477
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::1,,4,0.0,0.00909037743733177,-0.00909037743733177
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::10,,4,0.0,0.035969007052755124,-0.035969007052755124
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::11,,4,0.0,0.024612648759363157,-0.024612648759363157
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::12,,4,0.0,0.021902071700325015,-0.021902071700325015
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::2,,3,0.0,0.02410792133823351,-0.02410792133823351
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::3,,4,0.0,0.05302767125054808,-0.05302767125054808
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::4,,4,0.0,0.009626633745942073,-0.009626633745942073
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::5,,4,0.0,0.032020778565026456,-0.032020778565026456
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::6,,4,0.0,0.004617522477874772,-0.004617522477874772
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::7,,4,0.0,0.01715728613052776,-0.01715728613052776
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::8,,5,0.0,0.03503412539164045,-0.03503412539164045
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::9,,3,0.0,0.02666980409678673,-0.02666980409678673
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::1,,3,0.0,0.027042220891555346,-0.027042220891555346
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::10,,3,0.0,0.009449271783903939,-0.009449271783903939
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::11,,4,0.0,0.013092271932848936,-0.013092271932848936
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::2,,3,0.0,0.008755519856948618,-0.008755519856948618
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::3,,4,0.0,0.01655901850625751,-0.01655901850625751
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::4,,2,0.0,0.011983049757662696,-0.011983049757662696
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::5,,4,0.0,0.012905615460387185,-0.012905615460387185
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::6,,4,0.0,0.010161877885061722,-0.010161877885061722
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::7,,4,0.0,0.0260623795016152,-0.0260623795016152
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::8,,3,0.0,0.00607737869295049,-0.00607737869295049
baseline,rephrased,strengths,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::9,,4,0.0,0.013478958213041866,-0.013478958213041866
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y1::1,,4,1.3763685255160747,1.3689626379057347,0.007405887610340001
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y1::10,,4,1.3819678999989102,1.4643295192855201,-0.0823616192866099
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y1::11,,4,1.2953391836481676,1.4047955266705647,-0.10945634302239715
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y1::12,,4,1.3322787594576704,1.376848125383009,-0.044569365925338555
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y1::2,,3,1.322618728051779,1.3421112745747115,-0.01949254652293253
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y1::3,,4,1.4056857830751273,1.3505148531358744,0.05517092993925288
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y1::4,,4,1.3521865281720558,1.404077269925959,-0.05189074175390318
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y1::5,,4,1.3705536672763297,1.421729682610633,-0.05117601533430327
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y1::6,,4,1.3884768360832973,1.4070613977717614,-0.01858456168846412
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y1::7,,4,1.350397557704791,1.3760955198450076,-0.025697962140216468
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y1::8,,5,1.4072320506947062,1.4188700143245903,-0.011637963629884007
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y1::9,,3,1.235110361495658,1.3105485263638896,-0.07543816486823163
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y2::1,,3,1.30851550264116,1.2671102058876522,0.04140529675350768
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y2::10,,3,1.2916046383892648,1.2914621047008195,0.000142533688445301
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y2::11,,4,1.284222938414374,1.450250078212387,-0.1660271397980131
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y2::2,,3,1.2794909737541975,1.3775604681679692,-0.09806949441377166
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y2::3,,4,1.2949053973674463,1.34320556624373,-0.048300168876283855
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y2::4,,2,1.1785772190176866,1.2319054230590436,-0.053328204041356964
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y2::5,,4,1.3154980964962932,1.3973425748614434,-0.08184447836515019
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y2::6,,4,1.315959312967976,1.4272415975910024,-0.11128228462302636
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y2::7,,4,1.3520529197352216,1.421632280648101,-0.06957936091287942
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y2::8,,3,1.3591933324774255,1.338572926636313,0.020620405841112355
baseline,rephrased,weakness,human_vs_pooled_ai,vendi,q=1,y2::9,,4,1.368565219545832,1.4410556264941836,-0.07249040694835163
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y1::1,,4,2.7105802135996067,2.727581317521981,-0.017001103922374305
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y1::10,,4,2.594381700481683,2.6823919280396997,-0.08801022755801657
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y1::11,,4,2.927084871097388,2.6501299885179868,0.27695488257940104
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y1::12,,4,2.659229205127509,2.746852567046194,-0.08762336191868503
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y1::2,,3,1.7591164365852876,1.8675515397928277,-0.10843510320754013
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y1::3,,4,2.5309531972345947,2.78956915444586,-0.2586159572112652
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y1::4,,4,2.871922034825431,2.620669347948764,0.25125268687666713
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y1::5,,4,2.7847168728450873,2.614143871433999,0.17057300141108822
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y1::6,,4,2.8785024912028185,2.661214648239529,0.21728784296328962
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y1::7,,4,2.5953908933879584,2.7507628313607224,-0.15537193797276405
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y1::8,,5,3.7093616303693295,3.423303504802332,0.2860581255669974
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y1::9,,3,1.9549314787611163,1.896975925905156,0.057955552855960324
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y2::1,,3,1.9389179970941404,1.8910207867571749,0.04789721033696548
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y2::10,,3,1.7631169200883914,1.875866202063586,-0.11274928197519452
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y2::11,,4,2.947231921477975,2.6533203134707555,0.2939116080072197
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y2::2,,3,1.9935636286706409,1.843029767380037,0.15053386129060375
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y2::3,,4,2.8433489757236803,2.7537510268340295,0.08959794888965078
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y2::4,,2,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y2::5,,4,2.724157602214943,2.6989394739345345,0.025218128280408703
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y2::6,,4,2.645468533106961,2.722342485466241,-0.07687395235927985
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y2::7,,4,2.779245133744203,2.7079996211034265,0.07124551264077628
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y2::8,,3,1.814530329039543,1.9018020180815907,-0.08727168904204774
baseline,rephrased,weakness,human_vs_pooled_ai,participation_ratio,,y2::9,,4,2.9754168054291332,2.7407266773783534,0.23469012805077982
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y1::1,,4,2.8464104051505426,2.8527908816894434,-0.006380476538900837
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y1::10,,4,2.773692382429483,2.8238276077003754,-0.05013522527089265
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y1::11,,4,2.9633987338904304,2.8041853098364857,0.15921342405394467
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y1::12,,4,2.798759264527415,2.8624881431195446,-0.0637288785921295
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y1::2,,3,1.8645596901005155,1.9263922026101292,-0.061832512509613746
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y1::3,,4,2.742696787501881,2.886845060921372,-0.144148273419491
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y1::4,,4,2.9363734631416336,2.784705792523073,0.15166767061856046
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y1::5,,4,2.883458612808162,2.7797070472222516,0.10375156558591048
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y1::6,,4,2.9363171059754403,2.8121666992963474,0.12415040667909283
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y1::7,,4,2.7880258214457503,2.865583967435644,-0.07755814598989375
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y1::8,,5,3.835585721581423,3.6799203574439967,0.15566536413742638
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y1::9,,3,1.9769902201094014,1.9440398700056318,0.032950350103769566
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y2::1,,3,1.968578772348267,1.9405653313169438,0.028013441031323305
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y2::10,,3,1.8670849384415793,1.9312479682803492,-0.06416302983876987
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y2::11,,4,2.97372981150251,2.8072439336655934,0.1664858778369167
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y2::2,,3,1.9967722919781676,1.9102952331486875,0.08647705882948009
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y2::3,,4,2.9173744445574514,2.8661986876619205,0.05117575689553089
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y2::4,,2,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y2::5,,4,2.85887032734813,2.8337423616230146,0.02512796572511533
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y2::6,,4,2.8084566228601076,2.8472415644267834,-0.03878494156667589
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y2::7,,4,2.8823527760534198,2.8397032038265224,0.04264957222689736
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y2::8,,3,1.8986290414634668,1.9451212432447962,-0.0464922017813294
baseline,rephrased,weakness,human_vs_pooled_ai,effective_rank,,y2::9,,4,2.9873980204167605,2.8595867525384535,0.127811267878307
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::1,,4,1.0,0.9615384615384616,0.038461538461538436
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::10,,4,1.0,0.9862637362637363,0.013736263736263687
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::11,,4,1.0,0.8413919413919414,0.1586080586080586
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::12,,4,1.0,0.9963369963369964,0.00366300366300365
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::2,,3,1.0,0.9113553113553112,0.08864468864468877
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::3,,4,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::4,,4,1.0,0.9540293040293041,0.04597069597069592
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::5,,4,1.0,0.9904761904761905,0.00952380952380949
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::6,,4,1.0,0.9677655677655678,0.03223443223443223
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::7,,4,1.0,0.9935897435897436,0.0064102564102563875
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::8,,5,1.0,0.9914085914085914,0.008591408591408611
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y1::9,,3,1.0,0.7296703296703296,0.27032967032967037
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::1,,3,1.0,0.9589743589743589,0.0410256410256411
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::10,,3,1.0,0.997069597069597,0.002930402930403031
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::11,,4,1.0,0.34505494505494505,0.654945054945055
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::2,,3,1.0,0.6967032967032967,0.30329670329670333
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::3,,4,1.0,0.9796703296703296,0.02032967032967037
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::4,,2,1.0,0.18571428571428572,0.8142857142857143
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::5,,4,1.0,0.9675824175824176,0.03241758241758241
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::6,,4,1.0,0.9716117216117216,0.0283882783882784
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::7,,4,1.0,0.9358974358974359,0.0641025641025641
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::8,,3,1.0,1.0,0.0
baseline,rephrased,weakness,human_vs_pooled_ai,coverage_geometric,k=panel_adaptive,y2::9,,4,1.0,0.5155677655677655,0.4844322344322345
baseline,rephrased,weakness,human_vs_pooled_ai,vendi_slope,q=0..2,y1::1,,4,-0.6237422373967951,-0.6252498922508163,0.0015076548540211565
baseline,rephrased,weakness,human_vs_pooled_ai,vendi_slope,q=0..2,y1::10,,4,-0.6220997553683092,-0.6050465412439319,-0.017053214124377325
baseline,rephrased,weakness,human_vs_pooled_ai,vendi_slope,q=0..2,y1::11,,4,-0.6407981433521928,-0.6174248811378904,-0.02337326221430236
baseline,rephrased,weakness,human_vs_pooled_ai,vendi_slope,q=0..2,y1::12,,4,-0.632538608030969,-0.6236824769272636,-0.008856131103705311
baseline,rephrased,weakness,human_vs_pooled_ai,vendi_slope,q=0..2,y1::2,,3,-0.4839026224145583,-0.4797361851797271,-0.004166437234831177
baseline,rephrased,weakness,human_vs_pooled_ai,vendi_slope,q=0..2,y1::3,,4,-0.6169305996810298,-0.6292460834741439,0.01231548379311409
baseline,rephrased,weakness,human_vs_pooled_ai,vendi_slope,q=0..2,y1::4,,4,-0.6292153729563286,-0.6174792173164398,-0.011736155639888723
baseline,rephrased,weakness,human_vs_pooled_ai,vendi_slope,q=0..2,y1::5,,4,-0.6251597288230791,-0.6137321726937047,-0.011427556129374405
baseline,rephrased,weakness,human_vs_pooled_ai,vendi_slope,q=0..2,y1::6,,4,-0.6217963605350485,-0.6169749644912739,-0.004821396043774628
baseline,rephrased,weakness,human_vs_pooled_ai,vendi_slope,q=0..2,y1::7,,4,-0.6287599031104519,-0.6238353323812592,-0.004924570729192723
